Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skato_ext,skato_all,skat_int,skat_ext,skat_all,burden_int,burden_ext,burden_all
ADGRE2,0.04,0.03,0.05,0.06,0.01,0.05,0.03,0.02,0.05,0.01,0.02,0.02,0,0,0,0.01,0.08,0.04,0,0.01,0.03,0.02,0.13,0.08
ADGRE3,0.0505050505050505,0.0404040404040404,0.12,0.0404040404040404,0.0303030303030303,0.08,0.0303030303030303,0.0303030303030303,0.11,0.07,0.07,0.07,0,0,0,0.02,0.1,0.09,0,0.02,0.03,0.04,0.15,0.11
ADGRE5,0.06,0.03,0.06,0.05,0.03,0.05,0.01,0.02,0.06,0.02,0.01,0.01,0,0,0,0.01,0.11,0.06,0.01,0,0.03,0.04,0.16,0.08
CLEC17A,0.103448275862069,0.0476190476190476,0.0957446808510638,0.0689655172413793,0.0121951219512195,0.074468085106383,0.0344827586206897,0.0119047619047619,0.0531914893617021,0.0319148936170213,0.0319148936170213,0.0309278350515464,0,0,0,0.02,0.03,0.02,0,0.01,0.02,0.04,0.1,0.05
DDX39A,0.0625,0.0416666666666667,0.121212121212121,0.0421052631578947,0.021505376344086,0.0612244897959184,0.0208333333333333,0.0208333333333333,0.0808080808080808,0,0,0,0,0,0,0,0.05,0.03,0.02,0,0.05,0.01,0.1,0.03
DNAJB1,0.0795454545454545,0.0909090909090909,0.112244897959184,0.0952380952380952,0.05,0.0721649484536082,0.0113636363636364,0,0.0816326530612245,0.043010752688172,0.0425531914893617,0.04,0,0,0,0.06,0.04,0.04,0.02,0.01,0.02,0.07,0.07,0.08
GIPC1,0.112359550561798,0.0561797752808989,0.09375,0.0379746835443038,0.0493827160493827,0.0531914893617021,0.0449438202247191,0.0224719101123595,0.0729166666666667,0.0106382978723404,0.0108695652173913,0.0104166666666667,0,0,0,0.02,0.07,0.09,0,0,0.05,0.03,0.11,0.1
NDUFB7,0.0454545454545455,0.0740740740740741,0.0697674418604651,0.0769230769230769,0.0625,0.0357142857142857,0,0,0,0,0,0,0,0,0,0.02,0.01,0.02,0.01,0.01,0,0.03,0.03,0.05
PKN1,0.04,0.02,0.06,0.02,0.02,0.03,0.03,0.02,0.06,0.08,0.08,0.08,0,0,0.01,0.01,0.1,0.06,0,0,0.03,0.05,0.16,0.07
PTGER1,0.0425531914893617,0.0549450549450549,0.102040816326531,0.0222222222222222,0.0352941176470588,0.0421052631578947,0.0212765957446809,0.032967032967033,0.0714285714285714,0.0404040404040404,0.05,0.05,0,0,0,0.03,0.03,0.06,0.02,0.01,0.01,0.04,0.05,0.06
TECR,0.0898876404494382,0.0919540229885057,0.103092783505155,0.0609756097560976,0.04,0.0531914893617021,0,0.0114942528735632,0.0412371134020619,0.010989010989011,0,0,0,0,0,0.03,0.05,0.04,0,0.02,0.02,0.03,0.07,0.05
ZNF333,0.08,0.03,0.1,0.08,0,0.09,0.04,0.03,0.09,0.02,0.02,0.02,0,0,0,0.03,0.12,0.07,0,0,0,0.05,0.16,0.1
