Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skat_int,burden_int
ADGRE2,0.04,0.03,0.05,0.05,0.04,0.07,0.03,0.02,0.05,0.01,0.02,0.02,0,0,0,0.01,0,0.02
ADGRE3,0.131313131313131,0.131313131313131,0.28,0.0505050505050505,0.0606060606060606,0.17,0.121212121212121,0.141414141414141,0.28,0.16,0.17,0.17,0.03,0.03,0.05,0.24,0,0.35
ADGRE5,0.22,0.15,0.25,0.13,0.06,0.16,0.19,0.15,0.24,0.13,0.14,0.14,0.03,0.03,0.06,0.39,0.01,0.5
CLEC17A,0.103448275862069,0.0476190476190476,0.0957446808510638,0.0697674418604651,0.0123456790123457,0.074468085106383,0.0344827586206897,0.0119047619047619,0.0531914893617021,0.0319148936170213,0.0319148936170213,0.0309278350515464,0,0,0,0.02,0,0.04
DDX39A,0.0625,0.0416666666666667,0.121212121212121,0.043010752688172,0.0222222222222222,0.0918367346938776,0.0208333333333333,0.0208333333333333,0.0808080808080808,0,0,0,0,0,0,0,0.02,0.01
DNAJB1,0.0795454545454545,0.0909090909090909,0.112244897959184,0.0897435897435897,0.0555555555555556,0.0721649484536082,0.0113636363636364,0,0.0816326530612245,0.043010752688172,0.0425531914893617,0.04,0,0,0,0.06,0.02,0.07
GIPC1,0.112359550561798,0.0561797752808989,0.09375,0.038961038961039,0.0512820512820513,0.0638297872340425,0.0449438202247191,0.0224719101123595,0.0729166666666667,0.0106382978723404,0.0108695652173913,0.0104166666666667,0,0,0,0.02,0,0.03
NDUFB7,0.0454545454545455,0.0740740740740741,0.0697674418604651,0.0909090909090909,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0.02,0.01,0.03
PKN1,0.04,0.02,0.06,0.03,0.01,0.04,0.03,0.02,0.06,0.08,0.08,0.08,0,0,0.01,0.01,0,0.05
PTGER1,0.0425531914893617,0.0549450549450549,0.102040816326531,0.0114942528735632,0.0238095238095238,0.0526315789473684,0.0212765957446809,0.032967032967033,0.0714285714285714,0.0404040404040404,0.05,0.05,0,0,0,0.03,0.02,0.04
TECR,0.0888888888888889,0.0227272727272727,0.153061224489796,0.0444444444444444,0.0340909090909091,0.0510204081632653,0.0333333333333333,0.0113636363636364,0.102040816326531,0.043010752688172,0.0434782608695652,0.0412371134020619,0,0,0,0.11,0,0.17
ZNF333,0.08,0.03,0.1,0.08,0.02,0.07,0.04,0.03,0.09,0.02,0.02,0.02,0,0,0,0.03,0,0.05
