Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skat_int,burden_int
ADGRE2,0.1,0.06,0.08,0.04,0.04,0.02,0.1,0.04,0.08,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.03
ADGRE3,0.16,0.16,0.21,0.07,0.04,0.09,0.15,0.15,0.19,0.11,0.08,0.08,0.08,0.07,0.03,0.28,0,0.43
ADGRE5,0.25,0.19,0.23,0.11,0.1,0.15,0.25,0.19,0.23,0.12,0.14,0.14,0.14,0.14,0.09,0.45,0,0.52
CLEC17A,0.0808080808080808,0.102040816326531,0.0909090909090909,0.0306122448979592,0,0.0404040404040404,0.0606060606060606,0.0918367346938776,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0303030303030303,0,0,0,0.01,0,0.02
DDX39A,0.0824742268041237,0.0306122448979592,0.03,0.0309278350515464,0,0.01,0.0721649484536082,0.0102040816326531,0.03,0.04,0.04,0.04,0,0,0,0.08,0.03,0.09
DNAJB1,0.0860215053763441,0.0736842105263158,0.0714285714285714,0.0434782608695652,0.0659340659340659,0.0721649484536082,0.0752688172043011,0.0736842105263158,0.0714285714285714,0,0,0,0,0,0,0.02,0,0.04
GIPC1,0.0957446808510638,0.0625,0.0918367346938776,0.0659340659340659,0.0315789473684211,0.0612244897959184,0.0851063829787234,0.0625,0.0612244897959184,0.0103092783505155,0.0103092783505155,0.0101010101010101,0,0,0,0.04,0.04,0.08
NDUFB7,0.102564102564103,0,0.0655737704918033,0,0,0.0196078431372549,0.0256410256410256,0,0,0,0,0,0,0,0,0.01,0,0.03
PKN1,0.07,0.03,0.07,0.07,0.08,0.09,0.06,0.03,0.07,0.04,0.03,0.03,0.01,0,0.01,0.01,0,0.06
PTGER1,0.09,0.03,0.04,0.0303030303030303,0.0101010101010101,0.02,0.07,0.02,0.03,0.01,0.03,0.03,0,0,0,0,0.01,0.03
TECR,0.126315789473684,0.074468085106383,0.0816326530612245,0.0736842105263158,0.0425531914893617,0.0510204081632653,0.126315789473684,0.0638297872340425,0.0714285714285714,0.0421052631578947,0.0638297872340425,0.0606060606060606,0.03,0.03,0,0.1,0.02,0.19
ZNF333,0.06,0.01,0.02,0.07,0.02,0.06,0.06,0.01,0.01,0.02,0.02,0.02,0,0,0,0.02,0,0.02
