Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skato_ext,skato_all,skat_int,skat_ext,skat_all,burden_int,burden_ext,burden_all
ADGRE2,0.07,0.03,0.06,0.07,0.03,0.03,0.07,0.03,0.04,0,0,0,0,0,0,0.01,0.17,0.05,0,0.21,0.07,0.05,0.1,0.06
ADGRE3,0.1,0.05,0.05,0.07,0.02,0.04,0.1,0.03,0.04,0,0.02,0.02,0.01,0,0.01,0.02,0.11,0.04,0,0.14,0.04,0.05,0.04,0.03
ADGRE5,0.12,0.05,0.05,0.08,0.01,0.03,0.12,0.05,0.05,0.03,0.04,0.04,0,0,0,0.03,0.14,0.05,0.01,0.15,0.06,0.04,0.07,0.06
CLEC17A,0.0729166666666667,0.0760869565217391,0.05,0.0425531914893617,0.0112359550561798,0.05,0.0416666666666667,0.0217391304347826,0.02,0.0101010101010101,0.03125,0.03,0,0,0,0.01,0.06,0.06,0.01,0.09,0.07,0.04,0.02,0.02
DDX39A,0.123711340206186,0.074468085106383,0.0606060606060606,0.0721649484536082,0.021505376344086,0.0202020202020202,0.0927835051546392,0.0531914893617021,0.0404040404040404,0.0404040404040404,0.0204081632653061,0.02,0,0,0,0.04,0.11,0.11,0.02,0.1,0.09,0.09,0.07,0.11
DNAJB1,0.0989010989010989,0.0888888888888889,0.0918367346938776,0.0227272727272727,0.0602409638554217,0.0729166666666667,0.0659340659340659,0.0555555555555556,0.0510204081632653,0.0103092783505155,0.0208333333333333,0.0202020202020202,0,0.01,0.01,0.03,0.11,0.08,0.02,0.1,0.08,0.03,0.07,0.05
GIPC1,0.0729166666666667,0.032258064516129,0.0606060606060606,0.0561797752808989,0.0344827586206897,0.0309278350515464,0.0416666666666667,0.032258064516129,0.0303030303030303,0.0206185567010309,0.0105263157894737,0.0101010101010101,0,0,0,0.01,0.08,0.05,0.01,0.11,0.07,0.02,0.06,0.03
NDUFB7,0.0555555555555556,0.09375,0.133333333333333,0,0.0714285714285714,0.0303030303030303,0.0277777777777778,0.0625,0.0444444444444444,0,0,0,0,0,0,0.01,0.05,0.03,0.01,0.04,0.05,0.02,0.06,0.01
PKN1,0.08,0.02,0.04,0.08,0.05,0.04,0.08,0.02,0.04,0.01,0.01,0.01,0,0,0.01,0.01,0.17,0.14,0.01,0.15,0.13,0.03,0.09,0.05
PTGER1,0.0606060606060606,0.05,0.02,0.0202020202020202,0,0.01,0.0404040404040404,0.01,0.02,0.0101010101010101,0.01,0.01,0,0,0,0.03,0.04,0.03,0.02,0.09,0.02,0.05,0.02,0.02
TECR,0.0659340659340659,0.0543478260869565,0.0721649484536082,0.0352941176470588,0.0340909090909091,0.0421052631578947,0.0659340659340659,0.0543478260869565,0.0412371134020619,0,0,0,0,0,0,0,0.07,0.06,0,0.04,0.05,0.03,0.07,0.06
ZNF333,0.08,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.01,0.01,0.01,0,0,0,0.02,0.21,0.04,0,0.26,0.06,0.05,0.08,0.07
