Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skato_ext,skato_all,skat_int,skat_ext,skat_all,burden_int,burden_ext,burden_all
ADGRE2,0.06,0.07,0.12,0.07,0.06,0.09,0.06,0.07,0.12,0.01,0.01,0.01,0,0,0.01,0.02,0.17,0.14,0.01,0.14,0.05,0.05,0.17,0.16
ADGRE3,0.11,0.09,0.1,0.08,0.07,0.09,0.11,0.09,0.1,0.04,0.04,0.04,0,0,0.03,0.01,0.16,0.13,0,0.15,0.1,0.07,0.18,0.16
ADGRE5,0.1,0.08,0.11,0.03,0.03,0.06,0.1,0.08,0.11,0.05,0.05,0.05,0.02,0.03,0.02,0.04,0.13,0.11,0.01,0.12,0.09,0.05,0.17,0.14
CLEC17A,0.0606060606060606,0.0606060606060606,0.08,0.0408163265306122,0.0408163265306122,0.0404040404040404,0.0404040404040404,0.0404040404040404,0.06,0.0101010101010101,0.0101010101010101,0.01,0.02,0.02,0.02,0.02,0.18,0.16,0,0.17,0.17,0.05,0.14,0.11
DDX39A,0.07,0.09,0.09,0.04,0.03,0.04,0.04,0.03,0.08,0.04,0.05,0.05,0,0,0.01,0.03,0.17,0.11,0,0.14,0.09,0.06,0.16,0.14
DNAJB1,0.1,0.1,0.12,0.07,0.08,0.08,0.09,0.1,0.11,0.05,0.04,0.04,0.01,0.01,0.01,0.01,0.19,0.16,0.01,0.15,0.12,0.04,0.17,0.19
GIPC1,0.101010101010101,0.0808080808080808,0.0909090909090909,0.0505050505050505,0.0404040404040404,0.0505050505050505,0.0808080808080808,0.0707070707070707,0.0909090909090909,0.02,0.02,0.02,0.01,0.01,0.03,0.04,0.11,0.09,0.03,0.08,0.07,0.05,0.1,0.07
NDUFB7,0.136363636363636,0.106060606060606,0.12,0.115384615384615,0.0961538461538462,0.09375,0.0454545454545455,0.0454545454545455,0.0533333333333333,0,0,0,0,0,0.01,0.04,0.11,0.08,0.04,0.11,0.09,0.05,0.08,0.07
PKN1,0.07,0.07,0.09,0.03,0.03,0.04,0.07,0.07,0.08,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.17,0.11,0.01,0.16,0.07,0.05,0.21,0.12
PTGER1,0.06,0.06,0.06,0.01,0.02,0.04,0.05,0.05,0.05,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.09,0.07,0,0.07,0.08,0.01,0.09,0.08
TECR,0.0808080808080808,0.0808080808080808,0.09,0.0606060606060606,0.0505050505050505,0.05,0.0707070707070707,0.0606060606060606,0.09,0.05,0.05,0.05,0.01,0.01,0,0.02,0.16,0.1,0.03,0.14,0.1,0.04,0.14,0.12
ZNF333,0.07,0.07,0.07,0.06,0.05,0.06,0.07,0.07,0.07,0.04,0.04,0.04,0.01,0.01,0.01,0.03,0.19,0.11,0,0.14,0.08,0.05,0.17,0.15
