Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skato_ext,skato_all,skat_int,skat_ext,skat_all,burden_int,burden_ext,burden_all
ADGRE2,0.03,0.04,0.07,0.04,0.04,0.08,0.03,0.03,0.07,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.13,0.11,0.01,0.06,0.07,0.05,0.12,0.11
ADGRE3,0.1,0.11,0.16,0.03,0.03,0.07,0.08,0.09,0.16,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.14,0.06,0,0.07,0.03,0.04,0.14,0.07
ADGRE5,0.05,0.04,0.09,0.02,0.01,0.04,0.05,0.04,0.09,0.05,0.05,0.05,0,0,0,0.02,0.07,0.03,0,0.03,0.01,0.02,0.08,0.05
CLEC17A,0.09375,0.0833333333333333,0.112244897959184,0.0421052631578947,0.0315789473684211,0.0612244897959184,0.0625,0.0625,0.102040816326531,0.0306122448979592,0.0408163265306122,0.0404040404040404,0,0,0,0.02,0.05,0.1,0.03,0.01,0.08,0.05,0.06,0.09
DDX39A,0.03,0.04,0.07,0.03,0.02,0.03,0.01,0.01,0.06,0.05,0.05,0.05,0,0,0.01,0.01,0.09,0.1,0,0.09,0.1,0.03,0.13,0.1
DNAJB1,0.0333333333333333,0.0340909090909091,0.0842105263157895,0.0224719101123595,0.0116279069767442,0.0526315789473684,0.0333333333333333,0.0340909090909091,0.0631578947368421,0.0645161290322581,0.0645161290322581,0.0612244897959184,0,0,0,0,0.05,0.05,0,0.05,0.08,0.01,0.07,0.05
GIPC1,0.074468085106383,0.0645161290322581,0.142857142857143,0.0434782608695652,0.0326086956521739,0.0918367346938776,0.0638297872340425,0.0537634408602151,0.102040816326531,0.0206185567010309,0.0103092783505155,0.0101010101010101,0,0,0,0.02,0.11,0.08,0,0.09,0.07,0.04,0.1,0.08
NDUFB7,0.151515151515152,0.15625,0.254901960784314,0.0416666666666667,0,0.166666666666667,0.0303030303030303,0.03125,0.0784313725490196,0,0,0.0158730158730159,0,0,0,0.02,0.08,0.07,0.02,0.01,0.09,0.04,0.08,0.07
PKN1,0.09,0.07,0.13,0.05,0.04,0.09,0.08,0.07,0.12,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.18,0.11,0.02,0.1,0.08,0.04,0.16,0.13
PTGER1,0.09,0.09,0.16,0.03,0.0101010101010101,0.1,0.07,0.07,0.15,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.12,0.1,0.02,0.05,0.07,0.06,0.13,0.08
TECR,0.0851063829787234,0.074468085106383,0.112244897959184,0.0425531914893617,0.0217391304347826,0.0714285714285714,0.0319148936170213,0.0425531914893617,0.0918367346938776,0.0101010101010101,0.0101010101010101,0.0101010101010101,0,0,0,0.01,0.05,0.03,0.01,0.04,0.04,0.01,0.06,0.07
ZNF333,0.06,0.07,0.12,0.03,0.03,0.06,0.06,0.07,0.12,0.05,0.06,0.06,0,0,0,0,0.06,0.05,0.01,0.05,0.04,0.03,0.09,0.07
